# WAVELENGTH THROUGHPUT
7.475499877929687731e-01 0.000000000000000000e+00
7.485499877929687740e-01 0.000000000000000000e+00
7.495499877929687749e-01 4.021553837726930244e-07
7.505499877929687758e-01 4.233361373706329712e-07
7.515499877929687766e-01 4.518850310932094968e-07
7.525499877929687775e-01 4.301490322341028663e-07
7.535499877929687784e-01 4.650765440918819416e-07
7.545499877929687793e-01 4.472757871037064617e-07
7.555499877929687802e-01 4.487261803270141508e-07
7.565499877929687811e-01 4.160964481323858561e-07
7.575499877929687820e-01 4.560311344305612189e-07
7.585499877929687829e-01 5.049716700003221614e-07
7.595499877929687838e-01 5.074285277515230360e-07
7.605499877929687846e-01 5.251204763464738633e-07
7.615499877929687855e-01 5.166069277751510726e-07
7.625499877929687864e-01 5.793150521890151637e-07
7.635499877929687873e-01 5.762321008582805521e-07
7.645499877929687882e-01 5.913639200593606528e-07
7.655499877929687891e-01 6.188024359738831730e-07
7.665499877929687900e-01 6.289359906052868105e-07
7.675499877929687909e-01 6.818278324113105521e-07
7.685499877929687917e-01 7.274657507715283017e-07
7.695499877929687926e-01 9.555463460530037054e-07
7.705499877929687935e-01 1.099217909758582436e-06
7.715499877929687944e-01 1.488438972268524621e-06
7.725499877929687953e-01 1.967728353277849319e-06
7.735499877929687962e-01 2.908059836222213743e-06
7.745499877929687971e-01 4.393932643485976171e-06
7.755499877929687980e-01 6.489871218036662017e-06
7.765499877929687988e-01 9.420480014791376508e-06
7.775499877929687997e-01 1.334240211643638967e-05
7.785499877929688006e-01 1.876655648128745167e-05
7.795499877929688015e-01 2.547146756697892981e-05
7.805499877929688024e-01 3.575339172916965194e-05
7.815499877929688033e-01 5.097636645143729760e-05
7.825499877929688042e-01 7.683088287706150597e-05
7.835499877929688051e-01 1.275617305788629980e-04
7.845499877929686949e-01 2.211433188610586846e-04
7.855499877929686958e-01 4.305489325833474585e-04
7.865499877929686967e-01 9.348655602207972710e-04
7.875499877929686976e-01 2.121530399455257010e-03
7.885499877929686985e-01 5.002024293902943529e-03
7.895499877929686994e-01 1.176571362889495577e-02
7.905499877929687003e-01 2.482309838765797000e-02
7.915499877929687012e-01 4.660641217154296023e-02
7.925499877929687020e-01 7.676213322797999228e-02
7.935499877929687029e-01 1.135556302297017622e-01
7.945499877929687038e-01 1.499175034906900517e-01
7.955499877929687047e-01 1.824920907857648100e-01
7.965499877929687056e-01 2.099361005740455755e-01
7.975499877929687065e-01 2.302602386931220380e-01
7.985499877929687074e-01 2.447232324099949397e-01
7.995499877929687083e-01 2.539972843963675952e-01
8.005499877929687091e-01 2.604786623955521185e-01
8.015499877929687100e-01 2.636046761511720571e-01
8.025499877929687109e-01 2.645087826600528991e-01
8.035499877929687118e-01 2.650089606781452223e-01
8.045499877929687127e-01 2.661554932377268035e-01
8.055499877929687136e-01 2.669904047381580492e-01
8.065499877929687145e-01 2.662149121309922428e-01
8.075499877929687154e-01 2.629324576317426110e-01
8.085499877929687162e-01 2.584663061074747303e-01
8.095499877929687171e-01 2.551103517430107770e-01
8.105499877929687180e-01 2.545023224007785245e-01
8.115499877929687189e-01 2.564187600145085844e-01
8.125499877929687198e-01 2.596126959237311516e-01
8.135499877929687207e-01 2.617209325705576184e-01
8.145499877929687216e-01 2.639648352561314582e-01
8.155499877929687225e-01 2.632639214623427315e-01
8.165499877929687234e-01 2.629805885662103715e-01
8.175499877929687242e-01 2.647725044397924443e-01
8.185499877929687251e-01 2.692417427478381864e-01
8.195499877929687260e-01 2.739419827511533900e-01
8.205499877929687269e-01 2.803549508950134994e-01
8.215499877929687278e-01 2.850725858326325635e-01
8.225499877929687287e-01 2.873349146446779745e-01
8.235499877929687296e-01 2.880689768393499550e-01
8.245499877929687305e-01 2.874378892696116128e-01
8.255499877929687313e-01 2.842827208160014218e-01
8.265499877929687322e-01 2.811502139671455680e-01
